Facility_INSPIRE_ID;reportingYear;pollutantCode;pollutantName;medium;totalPollutantQuantityKg;AccidentalPollutantQuantityKG;methodCode;methodName;facilityId
http://paikkatiedot.fi/so/1002031/pf/ProductionFacility/0000016745.ProductionFacility;2014;NH3;Ammonia;AIR;12600.0;0.0;C;Calculated: calculation method used;0000016745
http://paikkatiedot.fi/so/1002031/pf/ProductionFacility/0000017286.ProductionFacility;2018;CH4;Methane;AIR;366000.0;0.0;M;Measured: analytical method used;0000017286
http://paikkatiedot.fi/so/1002031/pf/ProductionFacility/0000017286.ProductionFacility;2017;CH4;Methane;AIR;366000.0;0.0;M;Measured: analytical method used;0000017286
http://paikkatiedot.fi/so/1002031/pf/ProductionFacility/0000017286.ProductionFacility;2016;CH4;Methane;AIR;366000.0;0.0;M;Measured: analytical method used;0000017286
http://paikkatiedot.fi/so/1002031/pf/ProductionFacility/0000017286.ProductionFacility;2015;CH4;Methane;AIR;366000.0;0.0;M;Measured: analytical method used;0000017286
http://paikkatiedot.fi/so/1002031/pf/ProductionFacility/0000017286.ProductionFacility;2014;CH4;Methane;AIR;365000.0;0.0;M;Measured: analytical method used;0000017286
http://paikkatiedot.fi/so/1002031/pf/ProductionFacility/0000017286.ProductionFacility;2013;CH4;Methane;AIR;321000.0;0.0;M;Measured: analytical method used;0000017286
http://paikkatiedot.fi/so/1002031/pf/ProductionFacility/0000017286.ProductionFacility;2012;CH4;Methane;AIR;321000.0;0.0;M;Measured: analytical method used;0000017286
http://paikkatiedot.fi/so/1002031/pf/ProductionFacility/0000017286.ProductionFacility;2011;CH4;Methane;AIR;321000.0;0.0;M;Measured: analytical method used;0000017286
http://paikkatiedot.fi/so/1002031/pf/ProductionFacility/0000017286.ProductionFacility;2010;CH4;Methane;AIR;319000.0;0.0;C;Calculated: calculation method used;0000017286
http://paikkatiedot.fi/so/1002031/pf/ProductionFacility/0000017286.ProductionFacility;2009;CH4;Methane;AIR;305000.0;0.0;C;Calculated: calculation method used;0000017286
http://paikkatiedot.fi/so/1002031/pf/ProductionFacility/0000017286.ProductionFacility;2008;CH4;Methane;AIR;286000.0;0.0;C;Calculated: calculation method used;0000017286
http://paikkatiedot.fi/so/1002031/pf/ProductionFacility/0000017286.ProductionFacility;2007;CH4;Methane;AIR;263000.0;0.0;C;Calculated: calculation method used;0000017286
http://paikkatiedot.fi/so/1002031/pf/ProductionFacility/0000018120.ProductionFacility;2018;TOTALNITROGEN;Total nitrogen;WATER;76200.0;0.0;M;Measured: analytical method used;0000018120
http://paikkatiedot.fi/so/1002031/pf/ProductionFacility/0000018120.ProductionFacility;2018;NOX;Nitrogen oxides;AIR;797000.0;0.0;M;Measured: analytical method used;0000018120
http://paikkatiedot.fi/so/1002031/pf/ProductionFacility/0000018120.ProductionFacility;2018;CO;Carbon monoxide;AIR;654000.0;0.0;M;Measured: analytical method used;0000018120
http://paikkatiedot.fi/so/1002031/pf/ProductionFacility/0000018120.ProductionFacility;2018;CUANDCOMPOUNDS;Copper and compounds (as Cu);AIR;105.0;0.0;M;Measured: analytical method used;0000018120
http://paikkatiedot.fi/so/1002031/pf/ProductionFacility/0000018120.ProductionFacility;2019;TOTALNITROGEN;Total nitrogen;WATER;89800.0;0.0;M;Measured: analytical method used;0000018120
http://paikkatiedot.fi/so/1002031/pf/ProductionFacility/0000018120.ProductionFacility;2019;TOTALPHOSPHORUS;Total phosphorus;WATER;5150.0;0.0;M;Measured: analytical method used;0000018120
http://paikkatiedot.fi/so/1002031/pf/ProductionFacility/0000018120.ProductionFacility;2019;NOX;Nitrogen oxides;AIR;635000.0;0.0;M;Measured: analytical method used;0000018120
http://paikkatiedot.fi/so/1002031/pf/ProductionFacility/0000018120.ProductionFacility;2019;CO;Carbon monoxide;AIR;611000.0;0.0;M;Measured: analytical method used;0000018120
http://paikkatiedot.fi/so/1002031/pf/ProductionFacility/0000018433.ProductionFacility;2018;TOC;Total organic carbon(as total C or COD/3);WATER;599000.0;0.0;M;Measured: analytical method used;0000018433
http://paikkatiedot.fi/so/1002031/pf/ProductionFacility/0000018433.ProductionFacility;2018;TOTALPHOSPHORUS;Total phosphorus;WATER;51500.0;0.0;M;Measured: analytical method used;0000018433
http://paikkatiedot.fi/so/1002031/pf/ProductionFacility/0000018433.ProductionFacility;2018;TOTALNITROGEN;Total nitrogen;WATER;186000.0;0.0;M;Measured: analytical method used;0000018433
http://paikkatiedot.fi/so/1002031/pf/ProductionFacility/0000018433.ProductionFacility;2019;TOC;Total organic carbon(as total C or COD/3);WATER;653000.0;0.0;M;Measured: analytical method used;0000018433
http://paikkatiedot.fi/so/1002031/pf/ProductionFacility/0000018433.ProductionFacility;2019;TOTALPHOSPHORUS;Total phosphorus;WATER;58400.0;0.0;M;Measured: analytical method used;0000018433
http://paikkatiedot.fi/so/1002031/pf/ProductionFacility/0000018433.ProductionFacility;2019;TOTALNITROGEN;Total nitrogen;WATER;190000.0;0.0;M;Measured: analytical method used;0000018433
http://paikkatiedot.fi/so/1002031/pf/ProductionFacility/0000018433.ProductionFacility;2008;PM10;Particulate matter;AIR;63400.0;0.0;M;Measured: analytical method used;0000018433
http://paikkatiedot.fi/so/1002031/pf/ProductionFacility/0000018433.ProductionFacility;2007;PM10;Particulate matter;AIR;67100.0;0.0;M;Measured: analytical method used;0000018433
http://paikkatiedot.fi/so/1002031/pf/ProductionFacility/0000019610.ProductionFacility;2018;NAPHTHALENE;Naphthalene;AIR;644.0;0.0;M;Measured: analytical method used;0000019610
http://paikkatiedot.fi/so/1002031/pf/ProductionFacility/0000019610.ProductionFacility;2019;NAPHTHALENE;Naphthalene;AIR;1070.0;0.0;M;Measured: analytical method used;0000019610
http://paikkatiedot.fi/so/1002031/pf/ProductionFacility/0000019610.ProductionFacility;2017;NAPHTHALENE;Naphthalene;AIR;767.0;0.0;M;Measured: analytical method used;0000019610
http://paikkatiedot.fi/so/1002031/pf/ProductionFacility/0000019610.ProductionFacility;2016;NAPHTHALENE;Naphthalene;AIR;604.0;0.0;M;Measured: analytical method used;0000019610
http://paikkatiedot.fi/so/1002031/pf/ProductionFacility/0000019610.ProductionFacility;2015;NAPHTHALENE;Naphthalene;AIR;787.0;0.0;M;Measured: analytical method used;0000019610
http://paikkatiedot.fi/so/1002031/pf/ProductionFacility/0000019610.ProductionFacility;2014;NAPHTHALENE;Naphthalene;AIR;1080.0;0.0;M;Measured: analytical method used;0000019610
http://paikkatiedot.fi/so/1002031/pf/ProductionFacility/0000019610.ProductionFacility;2013;NAPHTHALENE;Naphthalene;AIR;1230.0;0.0;M;Measured: analytical method used;0000019610
http://paikkatiedot.fi/so/1002031/pf/ProductionFacility/0000019610.ProductionFacility;2012;NAPHTHALENE;Naphthalene;AIR;955.0;0.0;M;Measured: analytical method used;0000019610
http://paikkatiedot.fi/so/1002031/pf/ProductionFacility/0000019610.ProductionFacility;2011;NAPHTHALENE;Naphthalene;AIR;585.0;0.0;M;Measured: analytical method used;0000019610
http://paikkatiedot.fi/so/1002031/pf/ProductionFacility/0000019610.ProductionFacility;2010;NAPHTHALENE;Naphthalene;AIR;617.0;0.0;E;Estimated;0000019610
http://paikkatiedot.fi/so/1002031/pf/ProductionFacility/0000019610.ProductionFacility;2009;NAPHTHALENE;Naphthalene;AIR;804.0;0.0;E;Estimated;0000019610
http://paikkatiedot.fi/so/1002031/pf/ProductionFacility/0000019610.ProductionFacility;2008;NAPHTHALENE;Naphthalene;AIR;856.0;0.0;E;Estimated;0000019610
http://paikkatiedot.fi/so/1002031/pf/ProductionFacility/0000019610.ProductionFacility;2007;NAPHTHALENE;Naphthalene;AIR;1110.0;0.0;E;Estimated;0000019610
http://paikkatiedot.fi/so/1002031/pf/ProductionFacility/0000019610.ProductionFacility;2007;NMVOC;Non-methane volatile organic compounds;AIR;121000.0;0.0;C;Calculated: calculation method used;0000019610
http://paikkatiedot.fi/so/1002031/pf/ProductionFacility/0000019680.ProductionFacility;2008;NMVOC;Non-methane volatile organic compounds;AIR;107000.0;0.0;C;Calculated: calculation method used;0000019680
http://paikkatiedot.fi/so/1002031/pf/ProductionFacility/0000019680.ProductionFacility;2007;NMVOC;Non-methane volatile organic compounds;AIR;184000.0;0.0;C;Calculated: calculation method used;0000019680
http://paikkatiedot.fi/so/1002031/pf/ProductionFacility/0000020303.ProductionFacility;2007;ASANDCOMPOUNDS;Arsenic and compounds (as As);WATER;6.7;0.0;M;Measured: analytical method used;0000020303
http://paikkatiedot.fi/so/1002031/pf/ProductionFacility/0000020744.ProductionFacility;2018;NOX;Nitrogen oxides;AIR;783000.0;0.0;M;Measured: analytical method used;0000020744
http://paikkatiedot.fi/so/1002031/pf/ProductionFacility/0000020744.ProductionFacility;2018;SOX;Sulphur oxides;AIR;662000.0;0.0;M;Measured: analytical method used;0000020744
http://paikkatiedot.fi/so/1002031/pf/ProductionFacility/0000020744.ProductionFacility;2018;CO2EXCLBIOMASS;Carbon dioxide excluding biomass;AIR;658000000.0;0.0;M;Measured: analytical method used;0000020744
http://paikkatiedot.fi/so/1002031/pf/ProductionFacility/0000020744.ProductionFacility;2018;HGANDCOMPOUNDS;Mercury and compounds (as Hg);AIR;16.5;0.0;M;Measured: analytical method used;0000020744
http://paikkatiedot.fi/so/1002031/pf/ProductionFacility/0000020744.ProductionFacility;2018;CUANDCOMPOUNDS;Copper and compounds (as Cu);AIR;179.0;0.0;M;Measured: analytical method used;0000020744
http://paikkatiedot.fi/so/1002031/pf/ProductionFacility/0000020744.ProductionFacility;2018;ASANDCOMPOUNDS;Arsenic and compounds (as As);AIR;21.7;0.0;M;Measured: analytical method used;0000020744
http://paikkatiedot.fi/so/1002031/pf/ProductionFacility/0000020744.ProductionFacility;2019;NOX;Nitrogen oxides;AIR;346000.0;0.0;M;Measured: analytical method used;0000020744
http://paikkatiedot.fi/so/1002031/pf/ProductionFacility/0000020744.ProductionFacility;2019;CO2EXCLBIOMASS;Carbon dioxide excluding biomass;AIR;352000000.0;0.0;M;Measured: analytical method used;0000020744
http://paikkatiedot.fi/so/1002031/pf/ProductionFacility/0000020744.ProductionFacility;2019;HGANDCOMPOUNDS;Mercury and compounds (as Hg);AIR;16.7;0.0;M;Measured: analytical method used;0000020744
http://paikkatiedot.fi/so/1002031/pf/ProductionFacility/0000020744.ProductionFacility;2019;CUANDCOMPOUNDS;Copper and compounds (as Cu);AIR;181.0;0.0;M;Measured: analytical method used;0000020744
http://paikkatiedot.fi/so/1002031/pf/ProductionFacility/0000020744.ProductionFacility;2019;ASANDCOMPOUNDS;Arsenic and compounds (as As);AIR;21.7;0.0;M;Measured: analytical method used;0000020744
http://paikkatiedot.fi/so/1002031/pf/ProductionFacility/0000020744.ProductionFacility;2017;SOX;Sulphur oxides;AIR;310000.0;0.0;M;Measured: analytical method used;0000020744
http://paikkatiedot.fi/so/1002031/pf/ProductionFacility/0000020744.ProductionFacility;2017;NOX;Nitrogen oxides;AIR;516000.0;0.0;M;Measured: analytical method used;0000020744
http://paikkatiedot.fi/so/1002031/pf/ProductionFacility/0000020744.ProductionFacility;2017;N2O;Nitrous oxide;AIR;12400.0;0.0;M;Measured: analytical method used;0000020744
http://paikkatiedot.fi/so/1002031/pf/ProductionFacility/0000020744.ProductionFacility;2017;PM10;Particulate matter;AIR;122000.0;0.0;M;Measured: analytical method used;0000020744
http://paikkatiedot.fi/so/1002031/pf/ProductionFacility/0000020744.ProductionFacility;2016;CO2;Carbon dioxide;AIR;810000000.0;0.0;C;Calculated: calculation method used;0000020744
http://paikkatiedot.fi/so/1002031/pf/ProductionFacility/0000020744.ProductionFacility;2016;SOX;Sulphur oxides;AIR;475000.0;0.0;M;Measured: analytical method used;0000020744
http://paikkatiedot.fi/so/1002031/pf/ProductionFacility/0000020744.ProductionFacility;2016;NOX;Nitrogen oxides;AIR;767000.0;0.0;M;Measured: analytical method used;0000020744
http://paikkatiedot.fi/so/1002031/pf/ProductionFacility/0000020744.ProductionFacility;2016;N2O;Nitrous oxide;AIR;13700.0;0.0;M;Measured: analytical method used;0000020744
http://paikkatiedot.fi/so/1002031/pf/ProductionFacility/0000020744.ProductionFacility;2016;PCDD+PCDF(DIOXINS+FURANS);PCDD + PCDF (dioxins + furans) (as Teq);AIR;0.0004;0.0;M;Measured: analytical method used;0000020744
http://paikkatiedot.fi/so/1002031/pf/ProductionFacility/0000020744.ProductionFacility;2016;CO2EXCLBIOMASS;Carbon dioxide excluding biomass;AIR;337000000.0;0.0;C;Calculated: calculation method used;0000020744
http://paikkatiedot.fi/so/1002031/pf/ProductionFacility/0000020744.ProductionFacility;2016;PM10;Particulate matter;AIR;87100.0;0.0;C;Calculated: calculation method used;0000020744
http://paikkatiedot.fi/so/1002031/pf/ProductionFacility/0000020744.ProductionFacility;2015;CO2;Carbon dioxide;AIR;730000000.0;0.0;M;Measured: analytical method used;0000020744
http://paikkatiedot.fi/so/1002031/pf/ProductionFacility/0000020744.ProductionFacility;2015;CUANDCOMPOUNDS;Copper and compounds (as Cu);AIR;121.0;0.0;M;Measured: analytical method used;0000020744
http://paikkatiedot.fi/so/1002031/pf/ProductionFacility/0000020744.ProductionFacility;2015;SOX;Sulphur oxides;AIR;436000.0;0.0;M;Measured: analytical method used;0000020744
http://paikkatiedot.fi/so/1002031/pf/ProductionFacility/0000020744.ProductionFacility;2015;NOX;Nitrogen oxides;AIR;663000.0;0.0;M;Measured: analytical method used;0000020744
http://paikkatiedot.fi/so/1002031/pf/ProductionFacility/0000020744.ProductionFacility;2015;N2O;Nitrous oxide;AIR;15200.0;0.0;M;Measured: analytical method used;0000020744
http://paikkatiedot.fi/so/1002031/pf/ProductionFacility/0000020744.ProductionFacility;2015;CO2EXCLBIOMASS;Carbon dioxide excluding biomass;AIR;363000000.0;0.0;C;Calculated: calculation method used;0000020744
http://paikkatiedot.fi/so/1002031/pf/ProductionFacility/0000020744.ProductionFacility;2015;PM10;Particulate matter;AIR;60100.0;0.0;M;Measured: analytical method used;0000020744
http://paikkatiedot.fi/so/1002031/pf/ProductionFacility/0000020744.ProductionFacility;2014;CO2;Carbon dioxide;AIR;1110000000.0;0.0;C;Calculated: calculation method used;0000020744
http://paikkatiedot.fi/so/1002031/pf/ProductionFacility/0000020744.ProductionFacility;2014;HGANDCOMPOUNDS;Mercury and compounds (as Hg);AIR;12.0;0.0;M;Measured: analytical method used;0000020744
http://paikkatiedot.fi/so/1002031/pf/ProductionFacility/0000020744.ProductionFacility;2014;NIANDCOMPOUNDS;Nickel and compounds (as Ni);AIR;67.5;0.0;M;Measured: analytical method used;0000020744
http://paikkatiedot.fi/so/1002031/pf/ProductionFacility/0000020744.ProductionFacility;2014;SOX;Sulphur oxides;AIR;774000.0;0.0;M;Measured: analytical method used;0000020744
http://paikkatiedot.fi/so/1002031/pf/ProductionFacility/0000020744.ProductionFacility;2014;NOX;Nitrogen oxides;AIR;780000.0;0.0;M;Measured: analytical method used;0000020744
http://paikkatiedot.fi/so/1002031/pf/ProductionFacility/0000020744.ProductionFacility;2014;N2O;Nitrous oxide;AIR;40600.0;0.0;M;Measured: analytical method used;0000020744
http://paikkatiedot.fi/so/1002031/pf/ProductionFacility/0000020744.ProductionFacility;2014;CO2EXCLBIOMASS;Carbon dioxide excluding biomass;AIR;688000000.0;0.0;C;Calculated: calculation method used;0000020744
http://paikkatiedot.fi/so/1002031/pf/ProductionFacility/0000020744.ProductionFacility;2014;PM10;Particulate matter;AIR;80300.0;0.0;C;Calculated: calculation method used;0000020744
http://paikkatiedot.fi/so/1002031/pf/ProductionFacility/0000020744.ProductionFacility;2013;CO2;Carbon dioxide;AIR;1080000000.0;0.0;C;Calculated: calculation method used;0000020744
http://paikkatiedot.fi/so/1002031/pf/ProductionFacility/0000020744.ProductionFacility;2013;HGANDCOMPOUNDS;Mercury and compounds (as Hg);AIR;15.3;0.0;M;Measured: analytical method used;0000020744
http://paikkatiedot.fi/so/1002031/pf/ProductionFacility/0000020744.ProductionFacility;2013;SOX;Sulphur oxides;AIR;806000.0;0.0;M;Measured: analytical method used;0000020744
http://paikkatiedot.fi/so/1002031/pf/ProductionFacility/0000020744.ProductionFacility;2013;NOX;Nitrogen oxides;AIR;740000.0;0.0;M;Measured: analytical method used;0000020744
http://paikkatiedot.fi/so/1002031/pf/ProductionFacility/0000020744.ProductionFacility;2013;CO2EXCLBIOMASS;Carbon dioxide excluding biomass;AIR;561000000.0;0.0;C;Calculated: calculation method used;0000020744
http://paikkatiedot.fi/so/1002031/pf/ProductionFacility/0000020744.ProductionFacility;2013;N2O;Nitrous oxide;AIR;34000.0;0.0;M;Measured: analytical method used;0000020744
http://paikkatiedot.fi/so/1002031/pf/ProductionFacility/0000020744.ProductionFacility;2013;PM10;Particulate matter;AIR;81100.0;0.0;C;Calculated: calculation method used;0000020744
http://paikkatiedot.fi/so/1002031/pf/ProductionFacility/0000020744.ProductionFacility;2012;CO2;Carbon dioxide;AIR;1110000000.0;0.0;C;Calculated: calculation method used;0000020744
http://paikkatiedot.fi/so/1002031/pf/ProductionFacility/0000020744.ProductionFacility;2012;CUANDCOMPOUNDS;Copper and compounds (as Cu);AIR;168.0;0.0;M;Measured: analytical method used;0000020744
http://paikkatiedot.fi/so/1002031/pf/ProductionFacility/0000020744.ProductionFacility;2012;HGANDCOMPOUNDS;Mercury and compounds (as Hg);AIR;26.4;0.0;M;Measured: analytical method used;0000020744
http://paikkatiedot.fi/so/1002031/pf/ProductionFacility/0000020744.ProductionFacility;2012;SOX;Sulphur oxides;AIR;721000.0;0.0;M;Measured: analytical method used;0000020744
http://paikkatiedot.fi/so/1002031/pf/ProductionFacility/0000020744.ProductionFacility;2012;NOX;Nitrogen oxides;AIR;593000.0;0.0;M;Measured: analytical method used;0000020744
http://paikkatiedot.fi/so/1002031/pf/ProductionFacility/0000020744.ProductionFacility;2012;N2O;Nitrous oxide;AIR;47100.0;0.0;M;Measured: analytical method used;0000020744
http://paikkatiedot.fi/so/1002031/pf/ProductionFacility/0000020744.ProductionFacility;2012;PCDD+PCDF(DIOXINS+FURANS);PCDD + PCDF (dioxins + furans) (as Teq);AIR;0.0011;0.0;M;Measured: analytical method used;0000020744
http://paikkatiedot.fi/so/1002031/pf/ProductionFacility/0000020744.ProductionFacility;2012;CO2EXCLBIOMASS;Carbon dioxide excluding biomass;AIR;441000000.0;0.0;C;Calculated: calculation method used;0000020744
http://paikkatiedot.fi/so/1002031/pf/ProductionFacility/0000020744.ProductionFacility;2012;PM10;Particulate matter;AIR;74400.0;0.0;C;Calculated: calculation method used;0000020744
http://paikkatiedot.fi/so/1002031/pf/ProductionFacility/0000020744.ProductionFacility;2011;ASANDCOMPOUNDS;Arsenic and compounds (as As);AIR;23.3;0.0;M;Measured: analytical method used;0000020744
http://paikkatiedot.fi/so/1002031/pf/ProductionFacility/0000020744.ProductionFacility;2011;CO2;Carbon dioxide;AIR;1660000000.0;0.0;C;Calculated: calculation method used;0000020744
http://paikkatiedot.fi/so/1002031/pf/ProductionFacility/0000020744.ProductionFacility;2011;HGANDCOMPOUNDS;Mercury and compounds (as Hg);AIR;24.5;0.0;M;Measured: analytical method used;0000020744
http://paikkatiedot.fi/so/1002031/pf/ProductionFacility/0000020744.ProductionFacility;2011;NIANDCOMPOUNDS;Nickel and compounds (as Ni);AIR;246.0;0.0;M;Measured: analytical method used;0000020744
http://paikkatiedot.fi/so/1002031/pf/ProductionFacility/0000020744.ProductionFacility;2011;SOX;Sulphur oxides;AIR;970000.0;0.0;M;Measured: analytical method used;0000020744
http://paikkatiedot.fi/so/1002031/pf/ProductionFacility/0000020744.ProductionFacility;2011;NOX;Nitrogen oxides;AIR;881000.0;0.0;M;Measured: analytical method used;0000020744
http://paikkatiedot.fi/so/1002031/pf/ProductionFacility/0000020744.ProductionFacility;2011;PCDD+PCDF(DIOXINS+FURANS);PCDD + PCDF (dioxins + furans) (as Teq);AIR;0.0002;0.0;M;Measured: analytical method used;0000020744
http://paikkatiedot.fi/so/1002031/pf/ProductionFacility/0000020744.ProductionFacility;2011;CO2EXCLBIOMASS;Carbon dioxide excluding biomass;AIR;829000000.0;0.0;C;Calculated: calculation method used;0000020744
http://paikkatiedot.fi/so/1002031/pf/ProductionFacility/0000020744.ProductionFacility;2011;PM10;Particulate matter;AIR;106000.0;0.0;C;Calculated: calculation method used;0000020744
http://paikkatiedot.fi/so/1002031/pf/ProductionFacility/0000020744.ProductionFacility;2010;CO2;Carbon dioxide;AIR;1570000000.0;0.0;C;Calculated: calculation method used;0000020744
http://paikkatiedot.fi/so/1002031/pf/ProductionFacility/0000020744.ProductionFacility;2010;CO2EXCLBIOMASS;Carbon dioxide excluding biomass;AIR;874000000.0;0.0;C;Calculated: calculation method used;0000020744
http://paikkatiedot.fi/so/1002031/pf/ProductionFacility/0000020744.ProductionFacility;2010;HGANDCOMPOUNDS;Mercury and compounds (as Hg);AIR;21.9;0.0;M;Measured: analytical method used;0000020744
http://paikkatiedot.fi/so/1002031/pf/ProductionFacility/0000020744.ProductionFacility;2010;N2O;Nitrous oxide;AIR;110000.0;0.0;M;Measured: analytical method used;0000020744
http://paikkatiedot.fi/so/1002031/pf/ProductionFacility/0000020744.ProductionFacility;2010;NOX;Nitrogen oxides;AIR;918000.0;0.0;M;Measured: analytical method used;0000020744
http://paikkatiedot.fi/so/1002031/pf/ProductionFacility/0000020744.ProductionFacility;2010;PM10;Particulate matter;AIR;67000.0;0.0;C;Calculated: calculation method used;0000020744
http://paikkatiedot.fi/so/1002031/pf/ProductionFacility/0000020744.ProductionFacility;2010;SOX;Sulphur oxides;AIR;943000.0;0.0;M;Measured: analytical method used;0000020744
http://paikkatiedot.fi/so/1002031/pf/ProductionFacility/0000020744.ProductionFacility;2009;CO2;Carbon dioxide;AIR;1150000000.0;0.0;C;Calculated: calculation method used;0000020744
http://paikkatiedot.fi/so/1002031/pf/ProductionFacility/0000020744.ProductionFacility;2009;HGANDCOMPOUNDS;Mercury and compounds (as Hg);AIR;12.1;0.0;M;Measured: analytical method used;0000020744
http://paikkatiedot.fi/so/1002031/pf/ProductionFacility/0000020744.ProductionFacility;2009;SOX;Sulphur oxides;AIR;670000.0;0.0;M;Measured: analytical method used;0000020744
http://paikkatiedot.fi/so/1002031/pf/ProductionFacility/0000020744.ProductionFacility;2009;NOX;Nitrogen oxides;AIR;663000.0;0.0;M;Measured: analytical method used;0000020744
http://paikkatiedot.fi/so/1002031/pf/ProductionFacility/0000020744.ProductionFacility;2009;PCDD+PCDF(DIOXINS+FURANS);PCDD + PCDF (dioxins + furans) (as Teq);AIR;0.0004;0.0;M;Measured: analytical method used;0000020744
http://paikkatiedot.fi/so/1002031/pf/ProductionFacility/0000020744.ProductionFacility;2009;CO2EXCLBIOMASS;Carbon dioxide excluding biomass;AIR;666000000.0;0.0;C;Calculated: calculation method used;0000020744
http://paikkatiedot.fi/so/1002031/pf/ProductionFacility/0000020744.ProductionFacility;2008;FLUORINEANDINORGANICCOMPOUNDS;Fluorine and inorganic compounds (as HF);AIR;7710.0;0.0;M;Measured: analytical method used;0000020744
http://paikkatiedot.fi/so/1002031/pf/ProductionFacility/0000020744.ProductionFacility;2008;HGANDCOMPOUNDS;Mercury and compounds (as Hg);AIR;21.0;0.0;M;Measured: analytical method used;0000020744
http://paikkatiedot.fi/so/1002031/pf/ProductionFacility/0000020744.ProductionFacility;2008;NIANDCOMPOUNDS;Nickel and compounds (as Ni);AIR;112.0;0.0;M;Measured: analytical method used;0000020744
http://paikkatiedot.fi/so/1002031/pf/ProductionFacility/0000020744.ProductionFacility;2008;SOX;Sulphur oxides;AIR;662000.0;0.0;M;Measured: analytical method used;0000020744
http://paikkatiedot.fi/so/1002031/pf/ProductionFacility/0000020744.ProductionFacility;2008;ZNANDCOMPOUNDS;Zinc and compounds (as Zn);AIR;653.0;0.0;C;Calculated: calculation method used;0000020744
http://paikkatiedot.fi/so/1002031/pf/ProductionFacility/0000020744.ProductionFacility;2008;NOX;Nitrogen oxides;AIR;864000.0;0.0;M;Measured: analytical method used;0000020744
http://paikkatiedot.fi/so/1002031/pf/ProductionFacility/0000020744.ProductionFacility;2008;PCDD+PCDF(DIOXINS+FURANS);PCDD + PCDF (dioxins + furans) (as Teq);AIR;0.0028;0.0;M;Measured: analytical method used;0000020744
http://paikkatiedot.fi/so/1002031/pf/ProductionFacility/0000020744.ProductionFacility;2008;CO2;Carbon dioxide;AIR;1550000000.0;0.0;C;Calculated: calculation method used;0000020744
http://paikkatiedot.fi/so/1002031/pf/ProductionFacility/0000020744.ProductionFacility;2008;CHLORINEANDINORGANICCOMPOUNDS;Chlorine and inorganic compounds (as HCl);AIR;385000.0;0.0;M;Measured: analytical method used;0000020744
http://paikkatiedot.fi/so/1002031/pf/ProductionFacility/0000020744.ProductionFacility;2008;PM10;Particulate matter;AIR;50100.0;0.0;C;Calculated: calculation method used;0000020744
http://paikkatiedot.fi/so/1002031/pf/ProductionFacility/0000020744.ProductionFacility;2007;SOX;Sulphur oxides;AIR;1290000.0;0.0;M;Measured: analytical method used;0000020744
http://paikkatiedot.fi/so/1002031/pf/ProductionFacility/0000020744.ProductionFacility;2007;NOX;Nitrogen oxides;AIR;1010000.0;0.0;M;Measured: analytical method used;0000020744
http://paikkatiedot.fi/so/1002031/pf/ProductionFacility/0000020744.ProductionFacility;2007;N2O;Nitrous oxide;AIR;207000.0;0.0;C;Calculated: calculation method used;0000020744
http://paikkatiedot.fi/so/1002031/pf/ProductionFacility/0000020744.ProductionFacility;2007;CO2;Carbon dioxide;AIR;1690000000.0;0.0;C;Calculated: calculation method used;0000020744
http://paikkatiedot.fi/so/1002031/pf/ProductionFacility/0000020744.ProductionFacility;2007;CHLORINEANDINORGANICCOMPOUNDS;Chlorine and inorganic compounds (as HCl);AIR;365000.0;0.0;M;Measured: analytical method used;0000020744
http://paikkatiedot.fi/so/1002031/pf/ProductionFacility/0000021008.ProductionFacility;2018;NH3;Ammonia;AIR;11800.0;0.0;M;Measured: analytical method used;0000021008
http://paikkatiedot.fi/so/1002031/pf/ProductionFacility/0000021008.ProductionFacility;2017;NH3;Ammonia;AIR;14400.0;0.0;M;Measured: analytical method used;0000021008
http://paikkatiedot.fi/so/1002031/pf/ProductionFacility/0000021008.ProductionFacility;2016;NH3;Ammonia;AIR;14400.0;0.0;M;Measured: analytical method used;0000021008
http://paikkatiedot.fi/so/1002031/pf/ProductionFacility/0000021008.ProductionFacility;2013;NH3;Ammonia;AIR;14400.0;0.0;C;Calculated: calculation method used;0000021008
http://paikkatiedot.fi/so/1002031/pf/ProductionFacility/0000021008.ProductionFacility;2012;NH3;Ammonia;AIR;17600.0;0.0;C;Calculated: calculation method used;0000021008
http://paikkatiedot.fi/so/1002031/pf/ProductionFacility/0000021008.ProductionFacility;2008;NH3;Ammonia;AIR;20500.0;0.0;C;Calculated: calculation method used;0000021008
http://paikkatiedot.fi/so/1002031/pf/ProductionFacility/0000021008.ProductionFacility;2007;NH3;Ammonia;AIR;10200.0;0.0;C;Calculated: calculation method used;0000021008
http://paikkatiedot.fi/so/1002031/pf/ProductionFacility/0000021322.ProductionFacility;2018;TOC;Total organic carbon(as total C or COD/3);WATER;83300.0;0.0;M;Measured: analytical method used;0000021322
http://paikkatiedot.fi/so/1002031/pf/ProductionFacility/0000021340.ProductionFacility;2007;NMVOC;Non-methane volatile organic compounds;AIR;354000.0;0.0;E;Estimated;0000021340
http://paikkatiedot.fi/so/1002031/pf/ProductionFacility/0000021944.ProductionFacility;2019;NH3;Ammonia;AIR;16800.0;0.0;M;Measured: analytical method used;0000021944
http://paikkatiedot.fi/so/1002031/pf/ProductionFacility/0000021951.ProductionFacility;2014;CH4;Methane;AIR;455000.0;0.0;C;Calculated: calculation method used;0000021951
