Facility_INSPIRE_ID;parentCompanyName;nameOfFeature;mainActivityCode;mainActivityName;pointGeometryLon;pointGeometryLat;streetName;buildingNumber;postalCode;city;countryCode;telephoneNo
http://paikkatiedot.fi/so/1002031/pf/ProductionInstallationPart/0000008164.ProductionInstallationPart;Site-http://paikkatiedot.fi/so/1002031/pf/ProductionInstallationPart-0000008164.ProductionInstallationPart;TAMPEREEN SÄHKÖLAITOS OY, NAISTENLAHDEN LÄMPÖKESKUS;MISSING;;23.77853;61.50735;;;;;FI;
http://paikkatiedot.fi/so/1002031/pf/ProductionInstallationPart/0000008165.ProductionInstallationPart;Site-http://paikkatiedot.fi/so/1002031/pf/ProductionInstallationPart-0000008165.ProductionInstallationPart;TAMPEREEN SÄHKÖLAITOS OY, NEKALAN LÄMPÖKESKUS;MISSING;;23.7759;61.4785;;;;;FI;
http://paikkatiedot.fi/so/1002031/pf/ProductionInstallationPart/0000008501.ProductionInstallationPart;Site-http://paikkatiedot.fi/so/1002031/pf/ProductionInstallationPart-0000008501.ProductionInstallationPart;Stora Enso Oyj, Veitsiluodon voimalaitos;MISSING;;24.6243;65.6887;;;;;FI;
http://paikkatiedot.fi/so/1002031/pf/ProductionInstallationPart/0000008649.ProductionInstallationPart;Site-http://paikkatiedot.fi/so/1002031/pf/ProductionInstallationPart-0000008649.ProductionInstallationPart;Pori Energia Oy, Tiilimäen lämpökeskus;MISSING;;21.78222;61.47692;;;;;FI;
http://paikkatiedot.fi/so/1002031/pf/ProductionInstallationPart/0000008672.ProductionInstallationPart;Site-http://paikkatiedot.fi/so/1002031/pf/ProductionInstallationPart-0000008672.ProductionInstallationPart;Fortum Power and Heat Oy, Meri-Porin voimalaitos;MISSING;;21.4047;61.6322;;;;;FI;
http://paikkatiedot.fi/so/1002031/pf/ProductionInstallationPart/0000008720.ProductionInstallationPart;Site-http://paikkatiedot.fi/so/1002031/pf/ProductionInstallationPart-0000008720.ProductionInstallationPart;Sucros Oy, Säkylän voimalaitos;MISSING;;22.258;61.0787;;;;;FI;
http://paikkatiedot.fi/so/1002031/pf/ProductionInstallationPart/0000008742.ProductionInstallationPart;Site-http://paikkatiedot.fi/so/1002031/pf/ProductionInstallationPart-0000008742.ProductionInstallationPart;Turku Energia Oy, TYKS lämpökeskus;MISSING;;22.2922;60.4539;;;;;FI;
http://paikkatiedot.fi/so/1002031/pf/ProductionInstallationPart/0000008755.ProductionInstallationPart;Site-http://paikkatiedot.fi/so/1002031/pf/ProductionInstallationPart-0000008755.ProductionInstallationPart;Turku Energia Oy, Linnankadun lämpökeskus;MISSING;;22.2378;60.439;;;;;FI;
http://paikkatiedot.fi/so/1002031/pf/ProductionInstallationPart/0000008775.ProductionInstallationPart;Site-http://paikkatiedot.fi/so/1002031/pf/ProductionInstallationPart-0000008775.ProductionInstallationPart;Turku Energia Oy, Koroisten lämpökeskus;MISSING;;22.29195;60.46986;;;;;FI;
http://paikkatiedot.fi/so/1002031/pf/ProductionInstallationPart/0000008917.ProductionInstallationPart;Site-http://paikkatiedot.fi/so/1002031/pf/ProductionInstallationPart-0000008917.ProductionInstallationPart;STORA ENSO OYJ, ENOCELLIN TEHDAS;MISSING;;30.22522;62.92722;;;;;FI;
http://paikkatiedot.fi/so/1002031/pf/ProductionInstallationPart/0000009002.ProductionInstallationPart;Site-http://paikkatiedot.fi/so/1002031/pf/ProductionInstallationPart-0000009002.ProductionInstallationPart;OULUN ENERGIA, Limingantullin lk, Oulu, Energiantuotanto;MISSING;;25.45894;64.99755;;;;;FI;
http://paikkatiedot.fi/so/1002031/pf/ProductionInstallationPart/0000009063.ProductionInstallationPart;Site-http://paikkatiedot.fi/so/1002031/pf/ProductionInstallationPart-0000009063.ProductionInstallationPart;KUOPION ENERGIA OY HAAPANIEMEN VOIMALAITOS;MISSING;;27.676;62.8796;;;;;FI;
http://paikkatiedot.fi/so/1002031/pf/ProductionInstallationPart/0000009065.ProductionInstallationPart;Site-http://paikkatiedot.fi/so/1002031/pf/ProductionInstallationPart-0000009065.ProductionInstallationPart;KUOPION ENERGIA NIIRALAN LÄMPÖKESKUS;MISSING;;27.6621;62.8948;;;;;FI;
http://paikkatiedot.fi/so/1002031/pf/ProductionInstallationPart/0000009067.ProductionInstallationPart;Site-http://paikkatiedot.fi/so/1002031/pf/ProductionInstallationPart-0000009067.ProductionInstallationPart;KUOPION ENERGIA ILOHARJUN LÄMPÖKESKUS;MISSING;;27.635;62.8895;;;;;FI;
http://paikkatiedot.fi/so/1002031/pf/ProductionInstallationPart/0000009082.ProductionInstallationPart;Site-http://paikkatiedot.fi/so/1002031/pf/ProductionInstallationPart-0000009082.ProductionInstallationPart;KUOPION ENERGIA, PITKÄLAHDEN LÄMPÖKESKUS;MISSING;;27.6041;62.8357;;;;;FI;
http://paikkatiedot.fi/so/1002031/pf/ProductionInstallationPart/0000009145.ProductionInstallationPart;Site-http://paikkatiedot.fi/so/1002031/pf/ProductionInstallationPart-0000009145.ProductionInstallationPart;Fortum Power and Heat Oy, Vermon lämpökeskus;MISSING;;24.83096;60.21773;;;;;FI;
http://paikkatiedot.fi/so/1002031/pf/ProductionInstallationPart/0000009147.ProductionInstallationPart;Site-http://paikkatiedot.fi/so/1002031/pf/ProductionInstallationPart-0000009147.ProductionInstallationPart;Fortum Power and Heat Oy, Tapiolan lämpökeskus ja varavoimalaitos;MISSING;;24.7964;60.1782;;;;;FI;
http://paikkatiedot.fi/so/1002031/pf/ProductionInstallationPart/0000009148.ProductionInstallationPart;Site-http://paikkatiedot.fi/so/1002031/pf/ProductionInstallationPart-0000009148.ProductionInstallationPart;Fortum Power and Heat Oy, Kivenlahden lämpökeskus;MISSING;;24.6299;60.1602;;;;;FI;
http://paikkatiedot.fi/so/1002031/pf/ProductionInstallationPart/0000009166.ProductionInstallationPart;Site-http://paikkatiedot.fi/so/1002031/pf/ProductionInstallationPart-0000009166.ProductionInstallationPart;Fortum Power and Heat Oy, Otaniemen lämpökeskus;MISSING;;24.8275;60.1884;;;;;FI;
http://paikkatiedot.fi/so/1002031/pf/ProductionInstallationPart/0000009175.ProductionInstallationPart;Site-http://paikkatiedot.fi/so/1002031/pf/ProductionInstallationPart-0000009175.ProductionInstallationPart;Fortum Power and Heat Oy, Kaupunginkallion lämpökeskus;MISSING;;24.6493;60.2017;;;;;FI;
http://paikkatiedot.fi/so/1002031/pf/ProductionInstallationPart/0000009261.ProductionInstallationPart;Site-http://paikkatiedot.fi/so/1002031/pf/ProductionInstallationPart-0000009261.ProductionInstallationPart;Vantaan Energia Oy, Koivukylän lämpökeskus;MISSING;;25.0569;60.3188;;;;;FI;
http://paikkatiedot.fi/so/1002031/pf/ProductionInstallationPart/0000009298.ProductionInstallationPart;Site-http://paikkatiedot.fi/so/1002031/pf/ProductionInstallationPart-0000009298.ProductionInstallationPart;Hyvinkään Lämpövoima Oy, Sahanmäen lämpökeskus;MISSING;;24.84693;60.6526;;;;;FI;
http://paikkatiedot.fi/so/1002031/pf/ProductionInstallationPart/0000009598.ProductionInstallationPart;Site-http://paikkatiedot.fi/so/1002031/pf/ProductionInstallationPart-0000009598.ProductionInstallationPart;Adven Oy, Heinolan voimalaitos;MISSING;;26.06175;61.20126;;;;;FI;
http://paikkatiedot.fi/so/1002031/pf/ProductionInstallationPart/0000010005.ProductionInstallationPart;Site-http://paikkatiedot.fi/so/1002031/pf/ProductionInstallationPart-0000010005.ProductionInstallationPart;Stora Enso Oyj, Heinolan Flutingtehdas;MISSING;;26.08052;61.17883;;;;;FI;
http://paikkatiedot.fi/so/1002031/pf/ProductionInstallationPart/0000010242.ProductionInstallationPart;Site-http://paikkatiedot.fi/so/1002031/pf/ProductionInstallationPart-0000010242.ProductionInstallationPart;Elenia Lämpö Oy, Vanajan voimalaitos, Hämeenlinna;MISSING;;24.5048;60.9752;;;;;FI;
http://paikkatiedot.fi/so/1002031/pf/ProductionInstallationPart/0000010249.ProductionInstallationPart;Site-http://paikkatiedot.fi/so/1002031/pf/ProductionInstallationPart-0000010249.ProductionInstallationPart;Elenia Lämpö Oy, Vanajan voimalaitos, Hämeenlinna;MISSING;;24.5048;60.9752;;;;;FI;
http://paikkatiedot.fi/so/1002031/pf/ProductionInstallationPart/0000010250.ProductionInstallationPart;Site-http://paikkatiedot.fi/so/1002031/pf/ProductionInstallationPart-0000010250.ProductionInstallationPart;FINGRID OYJ, VANAJAN KAASUTURBIINILAITOS, Hämeenlinnan varavoimalaitos;MISSING;;24.5056;60.9747;;;;;FI;
http://paikkatiedot.fi/so/1002031/pf/ProductionInstallationPart/0000010435.ProductionInstallationPart;Site-http://paikkatiedot.fi/so/1002031/pf/ProductionInstallationPart-0000010435.ProductionInstallationPart;LAHTI ENERGIA OY, KYMIJÄRVEN VOIMALAITOS;MISSING;;25.7201;60.9916;;;;;FI;
http://paikkatiedot.fi/so/1002031/pf/ProductionInstallationPart/0000010438.ProductionInstallationPart;Site-http://paikkatiedot.fi/so/1002031/pf/ProductionInstallationPart-0000010438.ProductionInstallationPart;LAHTI ENERGIA OY, KYMIJÄRVEN VOIMALAITOS;MISSING;;25.7201;60.9916;;;;;FI;
http://paikkatiedot.fi/so/1002031/pf/ProductionInstallationPart/0000010552.ProductionInstallationPart;Site-http://paikkatiedot.fi/so/1002031/pf/ProductionInstallationPart-0000010552.ProductionInstallationPart;Nokianvirran Energia Oy, Nokian voimalaitos;MISSING;;23.49752;61.47535;;;;;FI;
http://paikkatiedot.fi/so/1002031/pf/ProductionInstallationPart/0000010553.ProductionInstallationPart;Site-http://paikkatiedot.fi/so/1002031/pf/ProductionInstallationPart-0000010553.ProductionInstallationPart;Nokianvirran Energia Oy, Nokian voimalaitos;MISSING;;23.49752;61.47535;;;;;FI;
http://paikkatiedot.fi/so/1002031/pf/ProductionInstallationPart/0000010700.ProductionInstallationPart;Site-http://paikkatiedot.fi/so/1002031/pf/ProductionInstallationPart-0000010700.ProductionInstallationPart;TAMPEREEN SÄHKÖLAITOS OY, NAISTENLAHDEN VOIMALAITOS;MISSING;;23.77675;61.51;;;;;FI;
http://paikkatiedot.fi/so/1002031/pf/ProductionInstallationPart/0000010701.ProductionInstallationPart;Site-http://paikkatiedot.fi/so/1002031/pf/ProductionInstallationPart-0000010701.ProductionInstallationPart;TAMPEREEN SÄHKÖLAITOS OY, NAISTENLAHDEN VOIMALAITOS;MISSING;;23.77675;61.51;;;;;FI;
http://paikkatiedot.fi/so/1002031/pf/ProductionInstallationPart/0000010742.ProductionInstallationPart;Site-http://paikkatiedot.fi/so/1002031/pf/ProductionInstallationPart-0000010742.ProductionInstallationPart;TAMPEREEN SÄHKÖLAITOS OY, Lielahden voimalaitos;MISSING;;23.67468;61.51041;;;;;FI;
http://paikkatiedot.fi/so/1002031/pf/ProductionInstallationPart/0000010743.ProductionInstallationPart;Site-http://paikkatiedot.fi/so/1002031/pf/ProductionInstallationPart-0000010743.ProductionInstallationPart;TAMPEREEN SÄHKÖLAITOS OY, Lielahden voimalaitos;MISSING;;23.67468;61.51041;;;;;FI;
http://paikkatiedot.fi/so/1002031/pf/ProductionInstallationPart/0000011601.ProductionInstallationPart;Site-http://paikkatiedot.fi/so/1002031/pf/ProductionInstallationPart-0000011601.ProductionInstallationPart;Kokkolan Energia Oy (ent. Oy Kokkola Power Ab);MISSING;;23.04759;63.86;;;;;FI;
http://paikkatiedot.fi/so/1002031/pf/ProductionInstallationPart/0000011602.ProductionInstallationPart;Site-http://paikkatiedot.fi/so/1002031/pf/ProductionInstallationPart-0000011602.ProductionInstallationPart;Kokkolan Energia Oy (ent. Oy Kokkola Power Ab);MISSING;;23.04759;63.86;;;;;FI;
http://paikkatiedot.fi/so/1002031/pf/ProductionInstallationPart/0000011672.ProductionInstallationPart;Site-http://paikkatiedot.fi/so/1002031/pf/ProductionInstallationPart-0000011672.ProductionInstallationPart;Jyväskylän Energiantuotanto Oy, Rauhalahden voimalaitos;MISSING;;25.81325;62.2381;;;;;FI;
http://paikkatiedot.fi/so/1002031/pf/ProductionInstallationPart/0000011760.ProductionInstallationPart;Site-http://paikkatiedot.fi/so/1002031/pf/ProductionInstallationPart-0000011760.ProductionInstallationPart;UPM Paper ENA Oy, Kaipolan tehdas;MISSING;;25.23839;61.81047;;;;;FI;
http://paikkatiedot.fi/so/1002031/pf/ProductionInstallationPart/0000011781.ProductionInstallationPart;Site-http://paikkatiedot.fi/so/1002031/pf/ProductionInstallationPart-0000011781.ProductionInstallationPart;UPM Paper ENA Oy, UPM Specialty Papers Oy, Jämsänkosken paperitehdas;MISSING;;25.16002;61.91536;;;;;FI;
http://paikkatiedot.fi/so/1002031/pf/ProductionInstallationPart/0000011872.ProductionInstallationPart;Site-http://paikkatiedot.fi/so/1002031/pf/ProductionInstallationPart-0000011872.ProductionInstallationPart;Äänevoima Oy;MISSING;;25.7409;62.5946;;;;;FI;
http://paikkatiedot.fi/so/1002031/pf/ProductionInstallationPart/0000011894.ProductionInstallationPart;Site-http://paikkatiedot.fi/so/1002031/pf/ProductionInstallationPart-0000011894.ProductionInstallationPart;Metsä Fibre Oy Kemi;MISSING;;24.52181;65.75592;;;;;FI;
http://paikkatiedot.fi/so/1002031/pf/ProductionInstallationPart/0000012319.ProductionInstallationPart;Site-http://paikkatiedot.fi/so/1002031/pf/ProductionInstallationPart-0000012319.ProductionInstallationPart;Fingrid Oyj, Tahkoluodon kaasuturbiinilaitos;MISSING;;21.4081;61.6337;;;;;FI;
http://paikkatiedot.fi/so/1002031/pf/ProductionInstallationPart/0000012380.ProductionInstallationPart;Site-http://paikkatiedot.fi/so/1002031/pf/ProductionInstallationPart-0000012380.ProductionInstallationPart;Porin Prosessivoima Oy;MISSING;;21.5528;61.5775;;;;;FI;
http://paikkatiedot.fi/so/1002031/pf/ProductionInstallationPart/0000012860.ProductionInstallationPart;Site-http://paikkatiedot.fi/so/1002031/pf/ProductionInstallationPart-0000012860.ProductionInstallationPart;PVO-Lämpövoima Oy, Kristiinan voimalaitos;MISSING;;21.31847;62.25962;;;;;FI;
http://paikkatiedot.fi/so/1002031/pf/ProductionInstallationPart/0000012969.ProductionInstallationPart;Site-http://paikkatiedot.fi/so/1002031/pf/ProductionInstallationPart-0000012969.ProductionInstallationPart;Seinäjoen Energia  Oy, Kapernaumin lämpökeskus;MISSING;;22.8726;62.7836;;;;;FI;
http://paikkatiedot.fi/so/1002031/pf/ProductionInstallationPart/0000013001.ProductionInstallationPart;Site-http://paikkatiedot.fi/so/1002031/pf/ProductionInstallationPart-0000013001.ProductionInstallationPart;Vaskiluodon Voima Oy, Seinäjoen turvevoimalaitos;MISSING;;22.8159;62.7417;;;;;FI;
http://paikkatiedot.fi/so/1002031/pf/ProductionInstallationPart/0000013029.ProductionInstallationPart;Site-http://paikkatiedot.fi/so/1002031/pf/ProductionInstallationPart-0000013029.ProductionInstallationPart;Vaskiluodon Voima Oy;MISSING;;21.7853;63.045;;;;;FI;
http://paikkatiedot.fi/so/1002031/pf/ProductionInstallationPart/0000013043.ProductionInstallationPart;Site-http://paikkatiedot.fi/so/1002031/pf/ProductionInstallationPart-0000013043.ProductionInstallationPart;Vaasan Sähkö Oy, Pitkämäen lämpökeskus;MISSING;;21.6788;63.0787;;;;;FI;
http://paikkatiedot.fi/so/1002031/pf/ProductionInstallationPart/0000013052.ProductionInstallationPart;Site-http://paikkatiedot.fi/so/1002031/pf/ProductionInstallationPart-0000013052.ProductionInstallationPart;Vaasan Sähkö Oy Palosaaren silta, voimalaitos;MISSING;;21.60144;63.10161;;;;;FI;
http://paikkatiedot.fi/so/1002031/pf/ProductionInstallationPart/0000013176.ProductionInstallationPart;Site-http://paikkatiedot.fi/so/1002031/pf/ProductionInstallationPart-0000013176.ProductionInstallationPart;Fortum Power and Heat Oy, JOENSUUN VOIMALAITOS;MISSING;;29.83266;62.59102;;;;;FI;
http://paikkatiedot.fi/so/1002031/pf/ProductionInstallationPart/0000013419.ProductionInstallationPart;Site-http://paikkatiedot.fi/so/1002031/pf/ProductionInstallationPart-0000013419.ProductionInstallationPart;OULUN ENERGIA, Toppilan voimalaitokset, Oulu, Energiantuotanto;MISSING;;25.43516;65.03762;;;;;FI;
http://paikkatiedot.fi/so/1002031/pf/ProductionInstallationPart/0000013499.ProductionInstallationPart;Site-http://paikkatiedot.fi/so/1002031/pf/ProductionInstallationPart-0000013499.ProductionInstallationPart;Raahen Voima Oy;MISSING;;24.41755;64.6548;;;;;FI;
http://paikkatiedot.fi/so/1002031/pf/ProductionInstallationPart/0000013500.ProductionInstallationPart;Site-http://paikkatiedot.fi/so/1002031/pf/ProductionInstallationPart-0000013500.ProductionInstallationPart;Raahen Voima Oy;MISSING;;24.41755;64.6548;;;;;FI;
http://paikkatiedot.fi/so/1002031/pf/ProductionInstallationPart/0000013885.ProductionInstallationPart;Site-http://paikkatiedot.fi/so/1002031/pf/ProductionInstallationPart-0000013885.ProductionInstallationPart;Fortum Power and Heat Oy, Suomenojan voimalaitos;MISSING;;24.7174;60.1491;;;;;FI;
http://paikkatiedot.fi/so/1002031/pf/ProductionInstallationPart/0000014100.ProductionInstallationPart;Site-http://paikkatiedot.fi/so/1002031/pf/ProductionInstallationPart-0000014100.ProductionInstallationPart;Helen Oy, Kellosaaren kaasuturbiinilaitos;MISSING;;24.90771;60.16116;;;;;FI;
http://paikkatiedot.fi/so/1002031/pf/ProductionInstallationPart/0000014101.ProductionInstallationPart;Site-http://paikkatiedot.fi/so/1002031/pf/ProductionInstallationPart-0000014101.ProductionInstallationPart;Helen Oy, Kellosaaren kaasuturbiinilaitos;MISSING;;24.90771;60.16116;;;;;FI;
http://paikkatiedot.fi/so/1002031/pf/ProductionInstallationPart/0000014236.ProductionInstallationPart;Site-http://paikkatiedot.fi/so/1002031/pf/ProductionInstallationPart-0000014236.ProductionInstallationPart;Vantaan Energia Oy, Martinlaakso;MISSING;;24.83669;60.28212;;;;;FI;
http://paikkatiedot.fi/so/1002031/pf/ProductionInstallationPart/0000014777.ProductionInstallationPart;Site-http://paikkatiedot.fi/so/1002031/pf/ProductionInstallationPart-0000014777.ProductionInstallationPart;Vantaan Energia Oy, Martinlaakso;MISSING;;24.83669;60.28212;;;;;FI;
http://paikkatiedot.fi/so/1002031/pf/ProductionInstallationPart/0100000039.ProductionInstallationPart;Site-http://paikkatiedot.fi/so/1002031/pf/ProductionInstallationPart-0100000039.ProductionInstallationPart;Fingrid Oyj, Tolkkisten kaasuturbiinilaitos;MISSING;;25.59029;60.33176;;;;;FI;
http://paikkatiedot.fi/so/1002031/pf/ProductionInstallationPart/0100000040.ProductionInstallationPart;Site-http://paikkatiedot.fi/so/1002031/pf/ProductionInstallationPart-0100000040.ProductionInstallationPart;Fingrid Oyj, Tolkkisten kaasuturbiinilaitos;MISSING;;25.59029;60.33176;;;;;FI;
http://paikkatiedot.fi/so/1002031/pf/ProductionInstallationPart/0100000051.ProductionInstallationPart;Site-http://paikkatiedot.fi/so/1002031/pf/ProductionInstallationPart-0100000051.ProductionInstallationPart;Sappi Finland Operations Oy, Kirkniemen voimalaitos;MISSING;;23.94552;60.19051;;;;;FI;
http://paikkatiedot.fi/so/1002031/pf/ProductionInstallationPart/0100000138.ProductionInstallationPart;Site-http://paikkatiedot.fi/so/1002031/pf/ProductionInstallationPart-0100000138.ProductionInstallationPart;Helen Oy, Vuosaaren lämpökeskus;MISSING;;25.17466;60.21987;;;;;FI;
http://paikkatiedot.fi/so/1002031/pf/ProductionInstallationPart/0100000476.ProductionInstallationPart;Site-http://paikkatiedot.fi/so/1002031/pf/ProductionInstallationPart-0100000476.ProductionInstallationPart;Helen Oy, Hanasaari B -voimalaitos;MISSING;;24.97117;60.18369;;;;;FI;
http://paikkatiedot.fi/so/1002031/pf/ProductionInstallationPart/0100000482.ProductionInstallationPart;Site-http://paikkatiedot.fi/so/1002031/pf/ProductionInstallationPart-0100000482.ProductionInstallationPart;Sappi Finland Operations Oy, Kirkniemen voimalaitos;MISSING;;23.94552;60.19051;;;;;FI;
http://paikkatiedot.fi/so/1002031/pf/ProductionInstallationPart/0100000483.ProductionInstallationPart;Site-http://paikkatiedot.fi/so/1002031/pf/ProductionInstallationPart-0100000483.ProductionInstallationPart;Sappi Finland Operations Oy, Kirkniemen voimalaitos;MISSING;;23.94552;60.19051;;;;;FI;
http://paikkatiedot.fi/so/1002031/pf/ProductionInstallationPart/0100002162.ProductionInstallationPart;Site-http://paikkatiedot.fi/so/1002031/pf/ProductionInstallationPart-0100002162.ProductionInstallationPart;Fingrid Oyj, Kilpilahden kaasuturbiinilaitos;MISSING;;25.52219;60.30427;;;;;FI;
http://paikkatiedot.fi/so/1002031/pf/ProductionInstallationPart/0100002219.ProductionInstallationPart;Site-http://paikkatiedot.fi/so/1002031/pf/ProductionInstallationPart-0100002219.ProductionInstallationPart;Vantaan Energia Oy, Maarinkunnaan lämpökeskus;MISSING;;25.0628;60.2898;;;;;FI;
http://paikkatiedot.fi/so/1002031/pf/ProductionInstallationPart/0200001257.ProductionInstallationPart;Site-http://paikkatiedot.fi/so/1002031/pf/ProductionInstallationPart-0200001257.ProductionInstallationPart;Fingrid Oyj, Naantalin kaasuturbiinilaitos;MISSING;;22.0583;60.4589;;;;;FI;
http://paikkatiedot.fi/so/1002031/pf/ProductionInstallationPart/0300000019.ProductionInstallationPart;Site-http://paikkatiedot.fi/so/1002031/pf/ProductionInstallationPart-0300000019.ProductionInstallationPart;VAPO OY, FORSSAN VOIMALAITOS;MISSING;;23.5805;60.7967;;;;;FI;
http://paikkatiedot.fi/so/1002031/pf/ProductionInstallationPart/0400000404.ProductionInstallationPart;Site-http://paikkatiedot.fi/so/1002031/pf/ProductionInstallationPart-0400000404.ProductionInstallationPart;Kymin Voima Oy;MISSING;;26.66628;60.90684;;;;;FI;
http://paikkatiedot.fi/so/1002031/pf/ProductionInstallationPart/0500000061.ProductionInstallationPart;Site-http://paikkatiedot.fi/so/1002031/pf/ProductionInstallationPart-0500000061.ProductionInstallationPart;ETELÄ-SAVON ENERGIA OY, PURSIALAN VOIMALAITOS;MISSING;;27.2895;61.6752;;;;;FI;
http://paikkatiedot.fi/so/1002031/pf/ProductionInstallationPart/0600000496.ProductionInstallationPart;Site-http://paikkatiedot.fi/so/1002031/pf/ProductionInstallationPart-0600000496.ProductionInstallationPart;Stora Enso Oyj, Varkauden tehtaat;MISSING;;27.89482;62.31635;;;;;FI;
http://paikkatiedot.fi/so/1002031/pf/ProductionInstallationPart/0700000028.ProductionInstallationPart;Site-http://paikkatiedot.fi/so/1002031/pf/ProductionInstallationPart-0700000028.ProductionInstallationPart;Fortum Power and Heat Oy / Käpykankaan lämpökeskus;MISSING;;29.756;62.618;;;;;FI;
http://paikkatiedot.fi/so/1002031/pf/ProductionInstallationPart/0800001819.ProductionInstallationPart;Site-http://paikkatiedot.fi/so/1002031/pf/ProductionInstallationPart-0800001819.ProductionInstallationPart;Fingrid Oyj, Vaskiluodon varavoimalaitos;MISSING;;21.55476;63.09009;;;;;FI;
http://paikkatiedot.fi/so/1002031/pf/ProductionInstallationPart/0800001829.ProductionInstallationPart;Site-http://paikkatiedot.fi/so/1002031/pf/ProductionInstallationPart-0800001829.ProductionInstallationPart;Fingrid Oyj, Kristiinankaupungin varavoimalaitos;MISSING;;21.32897;62.25377;;;;;FI;
http://paikkatiedot.fi/so/1002031/pf/ProductionInstallationPart/0800001830.ProductionInstallationPart;Site-http://paikkatiedot.fi/so/1002031/pf/ProductionInstallationPart-0800001830.ProductionInstallationPart;Fingrid Oyj, Kristiinankaupungin varavoimalaitos;MISSING;;21.32897;62.25377;;;;;FI;
http://paikkatiedot.fi/so/1002031/pf/ProductionInstallationPart/0900000122.ProductionInstallationPart;Site-http://paikkatiedot.fi/so/1002031/pf/ProductionInstallationPart-0900000122.ProductionInstallationPart;Jyväskylän Energiantuotanto Oy, Rauhalahden voimalaitos;MISSING;;25.81325;62.2381;;;;;FI;
http://paikkatiedot.fi/so/1002031/pf/ProductionInstallationPart/1100000000.ProductionInstallationPart;Site-http://paikkatiedot.fi/so/1002031/pf/ProductionInstallationPart-1100000000.ProductionInstallationPart;STORA ENSO OYJ, Oulun tehdas, Oulu;MISSING;;25.43488;65.00584;;;;;FI;
http://paikkatiedot.fi/so/1002031/pf/ProductionInstallationPart/1100000001.ProductionInstallationPart;Site-http://paikkatiedot.fi/so/1002031/pf/ProductionInstallationPart-1100000001.ProductionInstallationPart;STORA ENSO OYJ, Oulun tehdas, Oulu;MISSING;;25.43488;65.00584;;;;;FI;
http://paikkatiedot.fi/so/1002031/pf/ProductionInstallationPart/1300000052.ProductionInstallationPart;Site-http://paikkatiedot.fi/so/1002031/pf/ProductionInstallationPart-1300000052.ProductionInstallationPart;Napapiirin Energia ja Vesi Oy, Suosiolan voimalaitos;MISSING;;25.6759;66.4953;;;;;FI;
http://paikkatiedot.fi/so/1002031/pf/ProductionInstallationPart/1900003014.ProductionInstallationPart;Site-http://paikkatiedot.fi/so/1002031/pf/ProductionInstallationPart-1900003014.ProductionInstallationPart;UPM Paper ENA Oy, UPM Specialty Papers Oy, Jämsänkosken paperitehdas;MISSING;;25.16002;61.91536;;;;;FI;
http://paikkatiedot.fi/so/1002031/pf/ProductionInstallationPart/1900003570.ProductionInstallationPart;Site-http://paikkatiedot.fi/so/1002031/pf/ProductionInstallationPart-1900003570.ProductionInstallationPart;Kaukaan Voima Oy;MISSING;;28.25098;61.06663;;;;;FI;
http://paikkatiedot.fi/so/1002031/pf/ProductionInstallationPart/1900005218.ProductionInstallationPart;Site-http://paikkatiedot.fi/so/1002031/pf/ProductionInstallationPart-1900005218.ProductionInstallationPart;Järvi-Suomen Voima Oy, Ristiinan voimalaitos;MISSING;;27.2655;61.4726;;;;;FI;
http://paikkatiedot.fi/so/1002031/pf/ProductionInstallationPart/1900007303.ProductionInstallationPart;Site-http://paikkatiedot.fi/so/1002031/pf/ProductionInstallationPart-1900007303.ProductionInstallationPart;Lappeenrannan Lämpövoima Oy, Skinnarilan lämpölaitos;MISSING;;28.0941;61.0605;;;;;FI;
http://paikkatiedot.fi/so/1002031/pf/ProductionInstallationPart/1900009128.ProductionInstallationPart;Site-http://paikkatiedot.fi/so/1002031/pf/ProductionInstallationPart-1900009128.ProductionInstallationPart;Lappeenrannan Lämpövoima Oy Ihalaisen lämpölaitos;MISSING;;28.17753;61.04042;;;;;FI;
http://paikkatiedot.fi/so/1002031/pf/ProductionInstallationPart/1900009753.ProductionInstallationPart;Site-http://paikkatiedot.fi/so/1002031/pf/ProductionInstallationPart-1900009753.ProductionInstallationPart;Fingrid Oyj, Tahkoluodon kaasuturbiinilaitos;MISSING;;21.4081;61.6337;;;;;FI;
http://paikkatiedot.fi/so/1002031/pf/ProductionInstallationPart/1900011445.ProductionInstallationPart;Site-http://paikkatiedot.fi/so/1002031/pf/ProductionInstallationPart-1900011445.ProductionInstallationPart;ETELÄ-SAVON ENERGIA OY, PURSIALAN VOIMALAITOS;MISSING;;27.2895;61.6752;;;;;FI;
http://paikkatiedot.fi/so/1002031/pf/ProductionInstallationPart/1900013462.ProductionInstallationPart;Site-http://paikkatiedot.fi/so/1002031/pf/ProductionInstallationPart-1900013462.ProductionInstallationPart;Fingrid Oyj, Olkiluodon kaasuturbiinilaitos;MISSING;;21.4477;61.2396;;;;;FI;
http://paikkatiedot.fi/so/1002031/pf/ProductionInstallationPart/1900014357.ProductionInstallationPart;Site-http://paikkatiedot.fi/so/1002031/pf/ProductionInstallationPart-1900014357.ProductionInstallationPart;Stora Enso Oyj, Anjalankosken tehtaat;MISSING;;26.8117;60.7166;;;;;FI;
